iteration,loss
345000,0.001892
346000,0.001942
347000,0.001836
348000,0.001978
349000,0.001863
350000,0.001955
351000,0.001855
352000,0.001950
353000,0.001891
354000,0.001897
355000,0.001894
356000,0.001913
357000,0.001900
358000,0.001901
359000,0.001933
360000,0.001838
361000,0.001975
362000,0.001860
363000,0.001964
364000,0.001846
365000,0.001946
366000,0.001896
367000,0.001889
368000,0.001892
369000,0.001911
370000,0.001906
371000,0.001903
372000,0.001933
373000,0.001831
374000,0.001969
375000,0.001859
376000,0.001964
377000,0.001846
378000,0.001945
379000,0.001898
380000,0.001888
381000,0.001887
382000,0.001910
383000,0.001910
384000,0.001901
385000,0.001932
386000,0.001824
387000,0.001964
388000,0.001858
389000,0.001969
390000,0.001849
391000,0.001935
392000,0.001897
393000,0.001888
394000,0.001889
395000,0.001910
396000,0.001908
397000,0.001901
398000,0.001927
399000,0.001827
400000,0.001959
401000,0.001860
402000,0.001964
403000,0.001848
404000,0.001936
405000,0.001895
406000,0.001890
407000,0.001882
408000,0.001912
409000,0.001907
410000,0.001903
411000,0.001921
412000,0.001826
413000,0.001960
414000,0.001861
415000,0.001961
416000,0.001852
417000,0.001927
418000,0.001900
419000,0.001882
420000,0.001882
421000,0.001935
422000,0.001882
423000,0.001902
424000,0.001921
425000,0.001828
426000,0.001956
427000,0.001861
428000,0.001959
429000,0.001852
430000,0.001928
431000,0.001903
432000,0.001876
433000,0.001879
434000,0.001936
435000,0.001887
436000,0.001896
437000,0.001921
438000,0.001828
439000,0.001953
440000,0.001863
441000,0.001970
442000,0.001840
443000,0.001935
444000,0.001892
445000,0.001875
446000,0.001890
447000,0.001928
448000,0.001882
449000,0.001899
450000,0.001924
451000,0.001820
452000,0.001950
453000,0.001866
454000,0.001965
455000,0.001846
456000,0.001934
457000,0.001886
458000,0.001877
459000,0.001892
460000,0.001925
461000,0.001878
462000,0.001903
463000,0.001920
464000,0.001818
465000,0.001957
466000,0.001864
467000,0.001959
468000,0.001840
469000,0.001937
470000,0.001888
471000,0.001872
472000,0.001895
473000,0.001921
474000,0.001877
475000,0.001906
476000,0.001921
477000,0.001821
478000,0.001952
479000,0.001864
480000,0.001953
481000,0.001839
482000,0.001937
483000,0.001884
484000,0.001873
485000,0.001896
486000,0.001920
487000,0.001882
488000,0.001900
489000,0.001919
490000,0.001822
491000,0.001949
492000,0.001864
493000,0.001956
494000,0.001838
495000,0.001939
496000,0.001879
497000,0.001868
498000,0.001896
499000,0.001922
