iteration,loss
370000,0.001140
371000,0.001117
372000,0.001107
373000,0.001111
374000,0.001133
375000,0.001113
376000,0.001148
377000,0.001104
378000,0.001114
379000,0.001118
380000,0.001119
381000,0.001128
382000,0.001099
383000,0.001140
384000,0.001115
385000,0.001104
386000,0.001111
387000,0.001136
388000,0.001112
389000,0.001151
390000,0.001102
391000,0.001114
392000,0.001115
393000,0.001119
394000,0.001131
395000,0.001096
396000,0.001137
397000,0.001115
398000,0.001106
399000,0.001109
400000,0.001132
401000,0.001111
402000,0.001157
403000,0.001099
404000,0.001111
405000,0.001114
406000,0.001117
407000,0.001132
408000,0.001098
409000,0.001135
410000,0.001118
411000,0.001102
412000,0.001110
413000,0.001131
414000,0.001110
415000,0.001156
416000,0.001096
417000,0.001114
418000,0.001115
419000,0.001112
420000,0.001134
421000,0.001092
422000,0.001138
423000,0.001119
424000,0.001100
425000,0.001108
426000,0.001128
427000,0.001110
428000,0.001156
429000,0.001097
430000,0.001115
431000,0.001108
432000,0.001115
433000,0.001137
434000,0.001093
435000,0.001130
436000,0.001122
437000,0.001102
438000,0.001104
439000,0.001128
440000,0.001112
441000,0.001152
442000,0.001100
443000,0.001110
444000,0.001110
445000,0.001109
446000,0.001135
447000,0.001095
448000,0.001129
449000,0.001122
450000,0.001099
451000,0.001106
452000,0.001128
453000,0.001117
454000,0.001146
455000,0.001103
456000,0.001106
457000,0.001114
458000,0.001106
459000,0.001135
460000,0.001092
461000,0.001129
462000,0.001123
463000,0.001099
464000,0.001104
465000,0.001125
466000,0.001116
467000,0.001146
468000,0.001102
469000,0.001106
470000,0.001112
471000,0.001107
472000,0.001134
473000,0.001093
474000,0.001130
475000,0.001124
476000,0.001097
477000,0.001103
478000,0.001126
479000,0.001116
480000,0.001140
481000,0.001101
482000,0.001110
483000,0.001108
484000,0.001105
485000,0.001133
486000,0.001098
487000,0.001126
488000,0.001123
489000,0.001098
490000,0.001100
491000,0.001128
492000,0.001114
493000,0.001141
494000,0.001100
495000,0.001108
496000,0.001107
497000,0.001107
498000,0.001131
499000,0.001103
