iteration,loss
291000,0.001240
292000,0.001327
293000,0.001251
294000,0.001294
295000,0.001293
296000,0.001257
297000,0.001326
298000,0.001241
299000,0.001306
300000,0.001237
301000,0.001319
302000,0.001249
303000,0.001336
304000,0.001239
305000,0.001327
306000,0.001246
307000,0.001299
308000,0.001290
309000,0.001254
310000,0.001326
311000,0.001241
312000,0.001300
313000,0.001240
314000,0.001321
315000,0.001243
316000,0.001334
317000,0.001239
318000,0.001326
319000,0.001248
320000,0.001291
321000,0.001288
322000,0.001257
323000,0.001329
324000,0.001233
325000,0.001300
326000,0.001239
327000,0.001316
328000,0.001244
329000,0.001332
330000,0.001239
331000,0.001321
332000,0.001247
333000,0.001297
334000,0.001286
335000,0.001250
336000,0.001327
337000,0.001237
338000,0.001298
339000,0.001234
340000,0.001326
341000,0.001231
342000,0.001334
343000,0.001247
344000,0.001308
345000,0.001245
346000,0.001296
347000,0.001283
348000,0.001251
349000,0.001327
350000,0.001233
351000,0.001297
352000,0.001237
353000,0.001322
354000,0.001231
355000,0.001334
356000,0.001243
357000,0.001311
358000,0.001241
359000,0.001292
360000,0.001283
361000,0.001251
362000,0.001322
363000,0.001233
364000,0.001301
365000,0.001229
366000,0.001320
367000,0.001232
368000,0.001335
369000,0.001241
370000,0.001320
371000,0.001229
372000,0.001295
373000,0.001280
374000,0.001250
375000,0.001320
376000,0.001231
377000,0.001303
378000,0.001226
379000,0.001322
380000,0.001227
381000,0.001337
382000,0.001239
383000,0.001319
384000,0.001230
385000,0.001290
386000,0.001278
387000,0.001253
388000,0.001319
389000,0.001233
390000,0.001300
391000,0.001223
392000,0.001320
393000,0.001228
394000,0.001337
395000,0.001242
396000,0.001316
397000,0.001225
398000,0.001291
399000,0.001284
400000,0.001249
401000,0.001312
402000,0.001235
403000,0.001298
404000,0.001223
405000,0.001322
406000,0.001225
407000,0.001339
408000,0.001238
409000,0.001316
410000,0.001224
411000,0.001288
412000,0.001282
413000,0.001251
414000,0.001309
415000,0.001236
416000,0.001295
417000,0.001223
418000,0.001322
419000,0.001223
420000,0.001339
421000,0.001237
422000,0.001317
423000,0.001224
424000,0.001285
425000,0.001282
426000,0.001248
427000,0.001307
428000,0.001237
429000,0.001297
430000,0.001220
431000,0.001322
432000,0.001232
433000,0.001332
434000,0.001231
435000,0.001317
436000,0.001222
437000,0.001286
438000,0.001280
439000,0.001247
440000,0.001309
441000,0.001233
442000,0.001297
443000,0.001225
444000,0.001319
445000,0.001229
446000,0.001334
447000,0.001230
448000,0.001317
449000,0.001222
450000,0.001285
451000,0.001276
452000,0.001250
453000,0.001311
454000,0.001228
455000,0.001298
456000,0.001223
457000,0.001316
458000,0.001229
459000,0.001337
460000,0.001226
461000,0.001314
462000,0.001222
463000,0.001288
464000,0.001272
465000,0.001250
466000,0.001311
467000,0.001228
468000,0.001303
469000,0.001227
470000,0.001306
471000,0.001225
472000,0.001338
473000,0.001225
474000,0.001313
475000,0.001223
476000,0.001286
477000,0.001269
478000,0.001253
479000,0.001312
480000,0.001223
481000,0.001306
482000,0.001228
483000,0.001305
484000,0.001224
485000,0.001344
486000,0.001222
487000,0.001309
488000,0.001223
489000,0.001284
490000,0.001268
491000,0.001250
492000,0.001310
493000,0.001237
494000,0.001294
495000,0.001229
496000,0.001300
497000,0.001231
498000,0.001338
499000,0.001223
